timestamp,open,high,low,close,volume,close_time,quote_volume,symbol
2025-10-12 21:15:00,115356.75,115397.35,114701.96,114954.97,242.30338911,1760304600000,27890058.44,BTCUSDT
2025-10-12 21:30:00,114954.97,114954.97,114255.61,114634.04,259.75392843,1760305500000,29753830.65,BTCUSDT
2025-10-12 21:45:00,114634.04,114961.43,114514.56,114892.19,142.79460178,1760306400000,16386009.44,BTCUSDT
2025-10-12 22:00:00,114892.19,115750.0,114892.19,115364.11,431.46495567,1760307300000,49778819.42,BTCUSDT
2025-10-12 22:15:00,115364.11,115598.88,115182.17,115213.31,300.78227137,1760308200000,34710966.56,BTCUSDT
2025-10-12 22:30:00,115213.31,115396.7,115094.2,115378.51,168.09323832,1760309100000,19374612.37,BTCUSDT
2025-10-12 22:45:00,115378.51,115511.16,115174.29,115210.25,152.85972008,1760310000000,17637352.17,BTCUSDT
2025-10-12 23:00:00,115210.25,115238.88,114746.57,114893.83,283.56698813,1760310900000,32591693.14,BTCUSDT
2025-10-12 23:15:00,114893.83,115324.25,114736.41,115250.35,141.36323716,1760311800000,16262352.93,BTCUSDT
2025-10-12 23:30:00,115250.35,115353.25,114845.81,115002.86,99.4226708,1760312700000,11443816.47,BTCUSDT
2025-10-12 23:45:00,115002.86,115144.47,114914.6,114960.12,135.59063268,1760313600000,15598774.93,BTCUSDT
2025-10-13 00:00:00,114960.12,115215.28,114768.94,115215.18,258.10306052,1760314500000,29674230.96,BTCUSDT
2025-10-13 00:15:00,115215.18,115885.0,115215.18,115219.33,336.32721744,1760315400000,38846289.28,BTCUSDT
2025-10-13 00:30:00,115219.33,115223.88,114977.68,115147.41,163.5304127,1760316300000,18823474.07,BTCUSDT
2025-10-13 00:45:00,115147.41,115484.6,114991.37,115287.33,129.76002846,1760317200000,14956314.38,BTCUSDT
2025-10-13 01:00:00,115287.33,115388.52,115076.56,115172.73,168.18307012,1760318100000,19377487.95,BTCUSDT
2025-10-13 01:15:00,115172.73,115643.07,115076.16,115590.97,146.90116293,1760319000000,16955183.1,BTCUSDT
2025-10-13 01:30:00,115590.97,115738.73,115491.49,115659.81,87.23949374,1760319900000,10088549.67,BTCUSDT
2025-10-13 01:45:00,115659.81,115738.09,115552.01,115705.27,49.70353309,1760320800000,5748371.68,BTCUSDT
2025-10-13 02:00:00,115705.27,115928.35,115258.62,115325.92,175.10827542,1760321700000,20231089.32,BTCUSDT
2025-10-13 02:15:00,115325.92,115358.0,114995.86,115201.9,110.1607918,1760322600000,12685685.1,BTCUSDT
2025-10-13 02:30:00,115201.9,115420.33,115168.1,115317.14,100.85750621,1760323500000,11628871.67,BTCUSDT
2025-10-13 02:45:00,115317.14,115467.76,115263.25,115307.67,116.09630743,1760324400000,13392419.65,BTCUSDT
2025-10-13 03:00:00,115307.67,115602.16,115263.23,115474.05,94.008503,1760325300000,10853209.01,BTCUSDT
2025-10-13 03:15:00,115474.05,115474.05,115105.07,115150.56,72.11696031,1760326200000,8310694.26,BTCUSDT
2025-10-13 03:30:00,115150.56,115208.6,114772.4,114858.39,159.83155707,1760327100000,18373279.21,BTCUSDT
2025-10-13 03:45:00,114858.39,114884.06,114611.6,114813.23,99.33185038,1760328000000,11398768.01,BTCUSDT
2025-10-13 04:00:00,114813.23,114991.53,114650.1,114691.35,83.04657059,1760328900000,9537958.02,BTCUSDT
2025-10-13 04:15:00,114691.35,114847.65,114603.96,114640.95,93.61440938,1760329800000,10739447.19,BTCUSDT
2025-10-13 04:30:00,114640.95,114989.38,114589.61,114607.15,167.19108424,1760330700000,19189853.84,BTCUSDT
2025-10-13 04:45:00,114607.15,114710.83,114390.0,114700.18,198.71708285,1760331600000,22758150.28,BTCUSDT
2025-10-13 05:00:00,114700.18,114755.29,114491.19,114728.93,57.80312667,1760332500000,6625899.56,BTCUSDT
2025-10-13 05:15:00,114728.93,114823.22,114552.57,114702.36,50.41709189,1760333400000,5780996.29,BTCUSDT
2025-10-13 05:30:00,114702.36,114725.05,114520.87,114571.61,213.81849765,1760334300000,24499906.97,BTCUSDT
2025-10-13 05:45:00,114571.61,114674.89,114526.88,114601.76,89.91433773,1760335200000,10301908.49,BTCUSDT
2025-10-13 06:00:00,114601.76,114829.52,114406.96,114775.99,62.07813831,1760336100000,7116522.64,BTCUSDT
2025-10-13 06:15:00,114775.99,115107.16,114754.55,115098.12,101.47068914,1760337000000,11669133.16,BTCUSDT
2025-10-13 06:30:00,115098.12,115370.83,114990.13,115011.14,75.97781891,1760337900000,8749841.58,BTCUSDT
2025-10-13 06:45:00,115011.14,115299.58,114918.86,115232.71,66.25447267,1760338800000,7629105,BTCUSDT
2025-10-13 07:00:00,115232.71,115494.47,115043.19,115411.19,95.85956068,1760339700000,11051316.92,BTCUSDT
2025-10-13 07:15:00,115411.19,115558.9,115333.71,115488.62,70.53917045,1760340600000,8144250.12,BTCUSDT
2025-10-13 07:30:00,115488.62,115550.63,115347.87,115418.38,140.45556589,1760341500000,16217035.95,BTCUSDT
2025-10-13 07:45:00,115418.38,115418.38,115099.3,115389.93,156.46753012,1760342400000,18028189.97,BTCUSDT
2025-10-13 08:00:00,115389.93,115406.9,115172.25,115313.01,101.6038397,1760343300000,11714364.12,BTCUSDT
2025-10-13 08:15:00,115313.01,115393.89,115126.49,115284.41,61.29450601,1760344200000,7063595.3,BTCUSDT
2025-10-13 08:30:00,115284.41,115416.23,115161.53,115202.04,83.20166216,1760345100000,9593483.08,BTCUSDT
2025-10-13 08:45:00,115202.04,115426.63,115165.92,115242.69,82.58843978,1760346000000,9522855.14,BTCUSDT
2025-10-13 09:00:00,115242.69,115242.69,114738.89,114789.85,275.26953287,1760346900000,31665414.13,BTCUSDT
2025-10-13 09:15:00,114789.85,114983.61,114770.14,114938.5,136.66523455,1760347800000,15700720.72,BTCUSDT
2025-10-13 09:30:00,114938.5,115158.12,114916.51,115101.57,58.10250338,1760348700000,6684282.6,BTCUSDT
2025-10-13 09:45:00,115101.57,115190.73,115077.16,115103.66,55.52027783,1760349600000,6392251.65,BTCUSDT
2025-10-13 10:00:00,115103.66,115147.0,114932.52,114969.0,107.36224968,1760350500000,12349480.64,BTCUSDT
2025-10-13 10:15:00,114969.0,115042.71,114813.41,114876.62,113.82193946,1760351400000,13081986.63,BTCUSDT
2025-10-13 10:30:00,114876.62,114929.18,114749.31,114801.35,169.21539083,1760352300000,19432085.54,BTCUSDT
2025-10-13 10:45:00,114801.35,114977.54,114775.96,114818.91,52.46019261,1760353200000,6025663.52,BTCUSDT
2025-10-13 11:00:00,114818.91,114818.91,114167.22,114557.78,408.37505023,1760354100000,46740285.22,BTCUSDT
2025-10-13 11:15:00,114557.78,114603.37,113640.38,113660.48,253.27808424,1760355000000,28895115.58,BTCUSDT
2025-10-13 11:30:00,113660.48,114197.35,113653.9,114072.16,271.55531295,1760355900000,30956968.47,BTCUSDT
2025-10-13 11:45:00,114072.16,114363.83,113973.91,114168.58,80.10975908,1760356800000,9146672.32,BTCUSDT
2025-10-13 12:00:00,114168.58,114463.94,113918.47,114372.47,138.82980238,1760357700000,15844531.19,BTCUSDT
2025-10-13 12:15:00,114372.47,114374.65,114196.73,114364.95,75.3534303,1760358600000,8610991.32,BTCUSDT
2025-10-13 12:30:00,114364.95,114672.75,114256.28,114530.1,259.49952043,1760359500000,29711904.27,BTCUSDT
2025-10-13 12:45:00,114530.1,114758.33,114329.29,114420.12,137.52659529,1760360400000,15750459.19,BTCUSDT
2025-10-13 13:00:00,114420.12,114711.43,114258.71,114384.11,151.19487119,1760361300000,17312483.63,BTCUSDT
