signal_id,timestamp,symbol,direction,entry_price,entry_atr,entry_atr_percent,entry_rsi,entry_adx,entry_volume_ratio,entry_hurst,entry_sma_distance_percent,entry_regime,entry_hour,entry_day_of_week,entry_rsi_slope,entry_macd_hist,entry_price_momentum,entry_atr_expansion,entry_bb_position,entry_volume_trend,entry_candle_strength,is_london_session,is_nyc_session,is_asia_session,stop_loss,tp1,tp2,tp3,exit_price,exit_reason,tp1_hit,tp2_hit,tp3_hit,sl_hit,realized_r,duration_minutes,max_drawdown_r,max_profit_r,outcome,source,sample_weight
ETHUSDT_2338,2025-11-06 05:45:00,ETHUSDT,LONG,3387.97,16.49571428571432,0.48689080144494556,46.69032444959434,32.37801959818517,3.6208256006664294,0.5272480605869028,-1.0665733974333145,VOLATILE,5,3,-5.733396193376478,-3.78683043215407,-1.696533234293951,1.0009687213528313,0.16522259972115932,653.6334584600354,-0.41277752605346896,0,0,1,3354.9785714285713,3437.4571428571426,3470.4485714285715,3519.9357142857143,3354.9785714285713,STOP_LOSS,False,False,False,True,-1.0,405,1.201524205421315,0.7777777777777855,0,backtest,0.3
ETHUSDT_2524,2025-11-08 04:15:00,ETHUSDT,LONG,3451.04,15.589999999999984,0.45174787890027307,67.21959933648088,26.40611558270214,1.0317233371176615,0.7367549221434926,0.15619658132059555,TRENDING,4,5,2.211008792418454,-0.6181204274512169,0.11139475516361852,1.0271953087680576,0.6926947278189738,23.500072256530192,-0.431179775280898,0,0,1,3419.86,3497.81,3528.99,3575.7599999999998,3419.86,STOP_LOSS,False,False,False,True,-1.0,105,1.0253367543296932,1.0958948043617738,0,backtest,0.3
ETHUSDT_3037,2025-11-13 12:30:00,ETHUSDT,SHORT,3503.51,16.28142857142851,0.4647176280766577,50.008936550491704,33.1436124311866,1.2583092364455755,0.5710577466380182,0.055710895081967436,TRENDING,12,3,3.1524247222915407,-3.854461001129478,0.022268344976628107,0.8735475365606844,0.4131800124112458,70.66744158243405,0.8450849202264648,1,0,0,3536.072857142857,3454.665714285715,3422.102857142858,3373.258571428572,3373.258571428572,TP3_FULL,True,True,True,False,2.3,195,0.20821268754934805,4.192199701675902,1,backtest,0.3
ETHUSDT_3106,2025-11-14 05:45:00,ETHUSDT,SHORT,3192.54,28.100714285714243,0.8801992860140905,37.75988529200911,27.185651340867025,1.1619574925290224,0.5821713891855932,-0.45680943673213836,TRENDING,5,4,0.36200269212439906,-2.1866514991250483,1.3466153670336434,1.0786349883955106,0.3836217413193436,-55.178202312629935,0.3365674138507858,0,0,1,3248.7414285714285,3108.237857142857,3052.0364285714286,2967.734285714286,3248.7414285714285,STOP_LOSS,True,False,False,True,0.25,630,1.0223939401642075,2.1803716224803664,1,backtest,0.3
ETHUSDT_3482,2025-11-18 03:45:00,ETHUSDT,LONG,3024.49,34.09285714285709,1.1272266445865946,50.80913666279517,29.201742416680748,0.7951980667406083,0.4603596856793223,0.3621444486310421,WEAK_TRENDING,3,1,-0.48961497513328284,0.37930563946728313,-0.13405755229402017,1.4669047480015607,0.6000550027592458,-39.00000127651369,0.5313807531380792,0,0,1,2956.3042857142855,3126.7685714285712,3194.954285714285,3297.2328571428566,3050.2,TIMEOUT,True,False,False,False,0.9385292269013205,1500,0.9770375026188979,2.1340247223968216,1,backtest,0.3
ETHUSDT_4195,2025-11-25 14:00:00,ETHUSDT,LONG,2912.49,14.364285714285675,0.4931960526657835,60.12665515256172,35.24832583090527,0.8708456968372149,0.653990349130971,0.1153693947553913,TRENDING,14,1,-4.540842872409312,1.6633239400789253,-0.49980868567055525,1.164888825814069,0.6269589473568129,13.48404863195125,0.27399650959857863,1,1,0,2883.7614285714285,2955.582857142857,2984.311428571428,3027.4042857142854,2883.7614285714285,STOP_LOSS,False,False,False,True,-1.0,30,1.1998508204873162,0.16603679761314344,0,backtest,0.3
ETHUSDT_4454,2025-11-28 06:45:00,ETHUSDT,LONG,3010.01,7.443571428571529,0.24729391027177744,50.68702290076349,44.013964723154,0.9479518752705048,0.5429970195176927,-0.18384681554365848,VOLATILE,6,4,-3.099795679082574,-0.16712152724856366,-0.4504519402175444,0.8413769160278284,0.3997454092090103,0.9390381843470186,-0.18133802816895997,0,0,1,2995.1228571428574,3032.340714285715,3047.227857142858,3069.5585714285726,3069.5585714285726,TP3_FULL,True,True,True,False,2.3,120,0.62201324249113,4.432684003454488,1,backtest,0.3
ETHUSDT_5389,2025-12-08 00:30:00,ETHUSDT,SHORT,3066.33,25.81785714285716,0.8419790806226713,32.47877028915404,58.297279824203976,1.1005500250545766,0.5656537591957199,-0.2091119843410998,TRENDING,0,0,2.44827710006935,-3.857398635922306,0.6149121108810496,1.3269844649750624,0.39864221877521944,44.881561518755845,0.4237529691211399,0,0,1,3117.965714285714,2988.8764285714283,2937.240714285714,2859.7871428571425,3117.965714285714,STOP_LOSS,False,False,False,True,-1.0,60,1.3190482777700943,0.14176234610595637,0,backtest,0.3
ETHUSDT_5753,2025-12-11 19:30:00,ETHUSDT,LONG,3216.84,23.06785714285713,0.7170968137320205,66.82745394316274,38.04021462037883,1.0972355650208123,0.5223567175767679,0.7778639825902917,VOLATILE,19,3,0.9624257428296957,4.076161740314301,0.47255997576296505,1.0333027773911607,0.8761795288816775,70.78276996867909,0.3567430025445387,0,1,0,3170.704285714286,3286.0435714285713,3332.179285714286,3401.382857142857,3170.704285714286,STOP_LOSS,False,False,False,True,-1.0,1185,1.3891624090416512,1.2218300046446802,0,backtest,0.3
ETHUSDT_6172,2025-12-16 04:15:00,ETHUSDT,SHORT,2920.98,15.145000000000111,0.5184903696704568,40.8148990119788,27.905480932823757,1.2274690840838522,0.7061871437649645,-0.7909521815738383,TRENDING,4,1,1.0789331732280616,-1.9048177619182107,-0.3132934720288305,1.0583877843390783,0.03357514941060752,13.007693889896132,-0.4751773049645138,0,0,1,2951.2700000000004,2875.5449999999996,2845.2549999999997,2799.8199999999993,2951.2700000000004,STOP_LOSS,False,False,False,True,-1.0,375,1.3690987124463352,1.3908880818751996,0,backtest,0.3
